"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52701,"Coal Briquettes",299018143.95098126
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52702,"Lignite",72887410.37376861
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52703,"Peat",7354664.22637228
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52704,"Coke",224585163.5465306
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52706,"Tar",2086167.605359241
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52707,"Coal Tar Oil",45470908.21567763
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52708,"Pitch Coke",97314195.42994587
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52709,"Crude Petroleum",10903729.086930621
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52710,"Refined Petroleum",1253635593.624418
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52711,"Petroleum Gas",293608513.67197686
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52712,"Petroleum Jelly",9896914.792448524
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52713,"Petroleum Coke",135107910.4768797
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52714,"Asphalt",163630.50428331413
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52715,"Asphalt Mixtures",7230854.273458007
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",52716,"Electricity",271906687
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62801,"Halogens",377895.48184562975
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62802,"Sulfur",135555.20771569654
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62803,"Carbon",147142527.49950406
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62804,"Hydrogen",20202591.411551405
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62805,"Alkaline Metals",617738.2517752902
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62806,"Hydrochloric Acid",600985.5379682566
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62807,"Sulfuric Acid",4881262.608402993
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62808,"Nitric Acids",10061222.067661319
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62809,"Phosphoric Acid",44267531.38127752
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62810,"Boron",128400.57480864495
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62811,"Other Inorganic Acids",31659018.19272175
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62812,"Halides",807193.8205659832
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62813,"Nonmetal Sulfides",11478.748200462502
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62814,"Ammonia",9642492.8306396
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62815,"Sodium or Potassium Peroxides",48524141.11272515
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62816,"Magnesium Hydroxide and Peroxide",121824.8449519977
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62817,"Zinc Oxide and Peroxide",1893848.0108410453
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62818,"Aluminium Oxide",6895593.911889563
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62819,"Chromium Oxides and Hydroxides",597520.1278265979
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62820,"Manganese Oxides",375348.5946351028
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62821,"Iron Oxides and Hydroxides",9393219.091095064
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62822,"Cobalt Oxides and Hydroxides",13676.00993267982
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62823,"Titanium Oxides",25726480.763013497
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62824,"Lead Oxides",772698.5709609602
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,"Inorganic Salts",14629695.133356042
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,"Fluorides",229522.38808488878
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,"Chlorides",32315372.948109563
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,"Hypochlorites",2173969.462559347
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,"Chlorates and Perchlorates",1117420.300306097
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,"Sulfides",908615.1069177215
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62831,"Dithionites and Sulfoxylates",16796.24208787235
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,"Sulfites",1172860.2896145182
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,"Sulfates",21956260.686574366
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,"Nitrites and Nitrates",1894654.9111931613
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,"Phosphinates and Phosphonates",50069963.83023453
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,"Carbonates",11581369.388977613
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62837,"Cyanides",42876104.444917575
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,"Silicates",6144645.275416816
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,"Borates",777890.8274381339
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,"Oxometallic or Peroxometallic Acid Salts",1264439.6668224155
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62842,"Other Inorganic Acids Salts",503033.60583069053
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,"Precious Metal Compounds",12462841.192383096
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,"Radioactive Chemicals",34494555.2887916
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62845,"Other Isotopes",713012.4884977731
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62846,"Rare-Earth Metal Compounds",426511.6524380706
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62847,"Hydrogen peroxide",511375.5098244919
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,"Carbides",76330386.95537388
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62850,"Hydrides and other anions",6018879.98154199
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62851,"Inorganic Compounds",4366930.167660713
6,"Chemical Products",629,"Organic chemicals",62901,"Acyclic Hydrocarbons",104976550.64173666
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",175574069.38596964
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",23520721.594036292
6,"Chemical Products",629,"Organic chemicals",62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",19413692.179688614
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",15247885.810181826
6,"Chemical Products",629,"Organic chemicals",62906,"Cyclic Alcohols",1723301.5020057291
6,"Chemical Products",629,"Organic chemicals",62907,"Phenols",11142799.484348912
6,"Chemical Products",629,"Organic chemicals",62908,"Phenol Derivatives",1162844.40591167
6,"Chemical Products",629,"Organic chemicals",62909,"Ethers",5893760.787735224
6,"Chemical Products",629,"Organic chemicals",62910,"Epoxides",4694691.439479828
6,"Chemical Products",629,"Organic chemicals",62911,"Acetals and Hemiacetals",3291.78607446321
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",840982.1763042336
6,"Chemical Products",629,"Organic chemicals",62913,"Aldehyde Derivatives",10633
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",5034903.7043436635
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",6970659.840432048
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",99649384.83456448
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",93382199.479054
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",21553453.885435123
6,"Chemical Products",629,"Organic chemicals",62919,"Phosphoric Esters and Salts",58954.11600847215
6,"Chemical Products",629,"Organic chemicals",62920,"Other Esters",2103797.233645781
6,"Chemical Products",629,"Organic chemicals",62921,"Amine Compounds",186443323.6331446
6,"Chemical Products",629,"Organic chemicals",62922,"Oxygen Amino Compounds",11913047.340190247
6,"Chemical Products",629,"Organic chemicals",62923,"Quaternary Ammonium Salts and Hydroxides",7784099.546774473
6,"Chemical Products",629,"Organic chemicals",62924,"Carboxyamide Compounds",12385999.992008112
6,"Chemical Products",629,"Organic chemicals",62925,"Carboxyimide Compounds",17496579.177364424
6,"Chemical Products",629,"Organic chemicals",62926,"Nitrile Compounds",1104044.4770205992
6,"Chemical Products",629,"Organic chemicals",62927,"Diazo, Azo or Aoxy Compounds",1994034.6777527796
6,"Chemical Products",629,"Organic chemicals",62928,"Hydrazine or Hydroxylamine Derivatives",13347212.857395206
6,"Chemical Products",629,"Organic chemicals",62929,"Other Nitrogen Compounds",7265178.031860485
6,"Chemical Products",629,"Organic chemicals",62930,"Organo-Sulfur Compounds",3421717.2882717242
6,"Chemical Products",629,"Organic chemicals",62931,"Other Organo-Inorganic Compounds",3726065.385596139
6,"Chemical Products",629,"Organic chemicals",62932,"Oxygen Heterocyclic Compounds",12016696.349416297
6,"Chemical Products",629,"Organic chemicals",62933,"Nitrogen Heterocyclic Compounds",133884906.14465785
6,"Chemical Products",629,"Organic chemicals",62934,"Nucleic Acids",32621618.43232007
6,"Chemical Products",629,"Organic chemicals",62935,"Sulfonamides",3794916.896762011
6,"Chemical Products",629,"Organic chemicals",62936,"Vitamins",18901660.46783393
6,"Chemical Products",629,"Organic chemicals",62937,"Hormones",18130362.581746098
6,"Chemical Products",629,"Organic chemicals",62938,"Glycosides",5644703.65054392
6,"Chemical Products",629,"Organic chemicals",62939,"Vegetable Alkaloids",89843882.44186407
6,"Chemical Products",629,"Organic chemicals",62940,"Chemically Pure Sugars",1661979.6637478364
6,"Chemical Products",629,"Organic chemicals",62941,"Antibiotics",13584326.752783896
6,"Chemical Products",629,"Organic chemicals",62942,"Other Organic Compounds",6290765.848763925
6,"Chemical Products",630,"Pharmaceutical products",63001,"Glands and Other Organs",6508136.045809683
6,"Chemical Products",630,"Pharmaceutical products",63002,"Blood, antisera, vaccines, toxins and cultures",264665903.29157966
6,"Chemical Products",630,"Pharmaceutical products",63003,"Unpackaged Medicaments",102709012.42579256
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",2105659431.041115
6,"Chemical Products",630,"Pharmaceutical products",63005,"Bandages",363835226.1993052
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",32274455.730609953
6,"Chemical Products",631,"Fertilizers",63101,"Animal or Vegetable Fertilizers",3331765.8379270053
6,"Chemical Products",631,"Fertilizers",63102,"Nitrogenous Fertilizers",122866297.56308043
6,"Chemical Products",631,"Fertilizers",63103,"Phosphatic Fertilizers",200048.6533344391
6,"Chemical Products",631,"Fertilizers",63104,"Potassic Fertilizers",7169185.7741628485
6,"Chemical Products",631,"Fertilizers",63105,"Mixed Mineral or Chemical Fertilizers",12289588.689203545
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63201,"Vegetable Tanning Extracts",127182.0998956766
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63202,"Synthetic Tanning Extracts",128035.88983032186
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63203,"Vegetable or Animal Dyes",535908.1445576744
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63204,"Synthetic Coloring Matter",69133820.02783005
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63205,"Lake Pigments",285268.9164350856
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63206,"Other Coloring Matter",145614797.10605985
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63207,"Prepared Pigments",42113810.24750067
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63208,"Nonaqueous Paints",60157751.38478851
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63209,"Aqueous Paints",54016057.80164866
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63210,"Other Paints",2661459.720753568
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63211,"Prepared Paint Driers",255710.80928712478
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63212,"Nonaqueous Pigments",15412009.928869661
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63213,"Artistry Paints",4019916.069669497
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63214,"Glaziers Putty",82878434.07955095
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63215,"Ink",120468121.22144695
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63301,"Essential Oils",1465429.819788375
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63302,"Scented Mixtures",6655519.629427093
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63303,"Perfumes",384345757.39250165
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,"Beauty Products",418064361.13747644
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63305,"Hair Products",210603831.07699963
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63306,"Dental Products",35869416.82633282
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63307,"Shaving Products",134189417.4708694
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63401,"Soap",59852142.03439723
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63402,"Cleaning Products",613257358.0039912
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63403,"Lubricating Products",38842509.00417443
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63404,"Waxes",1477354.4981405332
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63405,"Polishes and Creams",14932382.20910431
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63406,"Candles",75209410.3710073
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63407,"Pastes and Waxes",9863861.623173406
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63501,"Casein",144268.93160883046
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63502,"Water Soluble Proteins",1448493.0711221485
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63503,"Gelatin",2567589.46906928
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63504,"Peptones",1013640.6966203182
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63505,"Dextrins",17954751.052057594
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63506,"Glues",37550136.855057105
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63507,"Enzymes",3753685.7620247817
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63601,"Propellant Powders",14812097.29090612
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63602,"Prepared Explosives",16506479.36551282
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63603,"Detonating Fuses",249509779.87942097
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63604,"Fireworks",17710191.386107787
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63605,"Matches",750285.7872200488
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63606,"Pyrophoric Alloys",4464794.561664771
6,"Chemical Products",637,"Photographic or cinematographic goods",63701,"Photographic Plates",8811981.124982381
6,"Chemical Products",637,"Photographic or cinematographic goods",63702,"Photographic Film",3806975.349624227
6,"Chemical Products",637,"Photographic or cinematographic goods",63703,"Photographic Paper",2289736.5199898654
6,"Chemical Products",637,"Photographic or cinematographic goods",63704,"Undeveloped Exposed Photographic Material",45532.87623922002
6,"Chemical Products",637,"Photographic or cinematographic goods",63705,"Developed Exposed Photographic Material",420352.9628116704
6,"Chemical Products",637,"Photographic or cinematographic goods",63706,"Motion-picture film, exposed and developed",2208532.4212357574
6,"Chemical Products",637,"Photographic or cinematographic goods",63707,"Photographic Chemicals",23637184.72142056
6,"Chemical Products",638,"Chemical products n.e.s.",63801,"Artificial Graphite",12336150.109253986
6,"Chemical Products",638,"Chemical products n.e.s.",63802,"Activated Carbon",3950037.1705272924
6,"Chemical Products",638,"Chemical products n.e.s.",63803,"Tall Oil",279928
6,"Chemical Products",638,"Chemical products n.e.s.",63804,"Wood Pulp Lyes",4339297.518517297
6,"Chemical Products",638,"Chemical products n.e.s.",63805,"Turpentine",367850.5338341343
6,"Chemical Products",638,"Chemical products n.e.s.",63806,"Rosin",770911.7969841154
6,"Chemical Products",638,"Chemical products n.e.s.",63807,"Wood Tar, Oils and Pitch",4351.81124054574
6,"Chemical Products",638,"Chemical products n.e.s.",63808,"Pesticides",105375181.90524912
6,"Chemical Products",638,"Chemical products n.e.s.",63809,"Dyeing Finishing Agents",178222229.0857034
6,"Chemical Products",638,"Chemical products n.e.s.",63810,"Metal Pickling Preparations",26317539.01356551
6,"Chemical Products",638,"Chemical products n.e.s.",63811,"Antiknock",8074273.5667086085
6,"Chemical Products",638,"Chemical products n.e.s.",63812,"Prepared Rubber Accelerators",15006586.00295426
6,"Chemical Products",638,"Chemical products n.e.s.",63813,"Fire Extinguishers Preparations",636599.0966415048
6,"Chemical Products",638,"Chemical products n.e.s.",63814,"Organic Composite Solvents",10742691.11143136
6,"Chemical Products",638,"Chemical products n.e.s.",63815,"Reaction and Catalytic Products",82773686.7017406
6,"Chemical Products",638,"Chemical products n.e.s.",63816,"Refractory Cements",23639405.027106747
6,"Chemical Products",638,"Chemical products n.e.s.",63817,"Alkylbenzenes and Alkylnaphthalenes",509424.79547420895
6,"Chemical Products",638,"Chemical products n.e.s.",63818,"Disc Chemicals for Electronics",43540190.08776056
6,"Chemical Products",638,"Chemical products n.e.s.",63819,"Hydraulic Brake Fluid",4232475.747251926
6,"Chemical Products",638,"Chemical products n.e.s.",63820,"Antifreeze",20729355.669823144
6,"Chemical Products",638,"Chemical products n.e.s.",63821,"Micro-Organism Culture Preparations",12875400.098710926
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",70541076.07436082
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",249518012.64257908
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73901,"Ethylene Polymers",484261762.16703975
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73902,"Propylene Polymers",451863008.3992351
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73903,"Styrene Polymers",231083491.17972112
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73904,"Vinyl Chloride Polymers",116402243.88870403
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73905,"Other Vinyl Polymers",1935189.960942007
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73906,"Acrylic Polymers",59549224.489673145
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73907,"Polyacetals",346124549.25541455
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73908,"Polyamides",42145500.461940035
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73909,"Amino-resins",63399350.03166586
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73910,"Silicone",41058921.55668619
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73911,"Petroleum Resins",2766356.870324659
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73912,"Cellulose",32946089.804267976
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73913,"Natural Polymers",34871534.96805777
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73914,"Polymer Ion-Exchangers",595763.9649401583
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73915,"Scrap Plastic",40113525.26999173
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73916,"Monofilament",57456516.59178707
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73917,"Plastic Pipes",982131295.690623
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73918,"Plastic Floor Coverings",41393733.0047633
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73919,"Self-adhesive Plastics",96540533.31680709
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73920,"Raw Plastic Sheeting",508519446.4083665
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73921,"Other Plastic Sheetings",304425830.70344615
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73922,"Plastic Wash Basins",86018697.21900469
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73923,"Plastic Lids",620723885.6650336
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73924,"Plastic Housewares",127551419.68726519
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73925,"Plastic Building Materials",293805621.4985803
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73926,"Other Plastic Products",1952960675.2622082
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74001,"Rubber",9431370.79575026
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74002,"Synthetic Rubber",326632669.2364708
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74003,"Reclaimed Rubber",12925448.699914187
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74004,"Scrap Rubber",3364187.952088757
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74005,"Compounded Unvulcanised Rubber",189419025.09041
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74006,"Unvulcanised Rubber Products",8425140.164155241
